product_pid,transaction_date,uv_fundown,uv_stableown,uv_fundopt,uv_fundmarket,uv_termmarket
29,2022-11-20,4566405558.858534,872430143.7827101,2120226712.4902077,250719284.42405972,2173339559.815196
29,2022-11-21,4608517453.181252,1070895981.6157453,2825226658.0943556,358835130.20454526,2894030979.90534
29,2022-11-22,3444545427.685071,787101898.850843,2516324734.537366,300511026.32419765,-262113530.9384451
29,2022-11-23,3463128854.681686,781793477.8302066,2525124208.2095156,284351115.1709988,-1367703793.3782988
3,2022-11-10,1216071304.2398248,206185491.5308393,1515698462.4544542,13434945.75077378,0.0
3,2022-11-11,1153169240.5676813,199131046.92171055,1373968205.677152,13433541.985536661,0.0
3,2022-11-12,1477464701.1930063,212408060.9753928,1536163059.9367523,13059384.92279225,0.0
3,2022-11-13,1496768615.4931617,212520355.07433605,1588902068.761808,12120259.711488554,0.0
3,2022-11-14,1467738677.4846778,236665013.76745865,2008970093.750167,15865299.64948055,0.0
3,2022-11-15,1223390074.9814656,206817694.71540165,1457937501.4512787,12215201.593469242,0.0
3,2022-11-16,1203824758.3849459,207824036.7646247,1339747395.5679078,13080254.950374166,0.0
3,2022-11-17,1191605673.8904898,205775433.7432099,1351920747.192224,13721719.35121079,0.0
3,2022-11-18,1149657064.2574377,201025442.56482148,1282123164.4770918,13180023.55996378,0.0
3,2022-11-19,1484439471.654522,215716230.8791109,1537749057.3232245,12905146.888565006,0.0
3,2022-11-20,1496997924.611258,215812983.3107635,1640582444.9273598,12653155.99739983,0.0
3,2022-11-21,1450886892.3365667,238786806.7546771,2049234315.718882,17034017.2853653,0.0
3,2022-11-22,1194400595.0929182,207612130.4959699,1464258566.88838,13310510.04869909,0.0
3,2022-11-23,1177667070.4362469,208114553.49271208,1341422111.806644,13349221.678303584,0.0
30,2022-11-10,77356720.95476116,4308712.758836675,76532015.20721471,314314.963386575,-912142303.443187
30,2022-11-11,62469262.39265005,1739607.8444233723,71168463.33900455,267861.62629944936,-1148137695.4662986
30,2022-11-12,125260034.4109841,4644484.549351374,5255403.553593159,165293.47354667407,-959342991.8413136
30,2022-11-13,124771858.72449432,4384712.9731889665,4259914.886110172,116374.64744857769,-908047625.4881657
30,2022-11-14,167360752.23382825,13580092.009997891,99663375.75387621,615211.3543931249,350486433.9450568
30,2022-11-15,74982872.63406257,3850117.2421112633,77620380.90918231,186356.08988313988,-653000443.8442333
30,2022-11-16,76445157.01691851,5299058.466574529,76717359.44723117,250875.138746234,-434468295.67475927
30,2022-11-17,87386493.93701571,3099095.5978804366,78703804.23793024,298796.8063943678,-810713225.1547601
30,2022-11-18,77584427.761918,572987.4065489834,73812076.33599967,269688.4274420926,-1072530548.1461987
30,2022-11-19,150232395.1874393,3363758.0801719567,10006053.895505667,196719.77990057756,-829258112.790439
30,2022-11-20,161064639.89439178,2891298.6044838056,11918633.024817564,190293.54545093415,-732896210.3733555
30,2022-11-21,210067252.48299015,11688635.996907372,109176088.25014098,722918.1703082762,472309515.05569863
30,2022-11-22,114840050.13603957,1446486.405027613,86678253.51319331,290539.56029546005,-661431278.8547158
30,2022-11-23,105345956.8959147,2612952.432738576,83456078.1344576,304748.43134653167,-524510203.3876584
31,2022-11-10,2044330976.1917038,436715595.13815135,733736292.8539917,7811503.158392016,-1481336958.051001
31,2022-11-11,1910592116.4667785,399108209.08776516,689256606.9361289,-6887052.414287258,-2249739160.2415247
31,2022-11-12,3116664650.9487505,406484909.12403595,622533329.4479493,-17022276.00533836,-1371909207.140985
31,2022-11-13,3140666657.09211,390236242.74156725,618002094.5293313,-15151085.151327498,-1380394252.265409
31,2022-11-14,2810755747.9122696,600738770.8738971,903659020.1450877,35705767.27233268,1366398041.0812771
31,2022-11-15,2107945456.7897522,430787679.9010215,729315490.2397962,-1640469.08945271,-3163647630.012293
31,2022-11-16,2090875706.6654878,456459163.82101744,710206536.5027729,2168810.0427774377,-3619066929.2823753
31,2022-11-17,2069762355.1497848,442775462.11134577,697720085.607224,-18251730.9635811,-3955498697.8106775
31,2022-11-18,1965612520.5853248,391052277.17176914,643427251.9223186,-30112661.09899551,-3991504884.2950816
31,2022-11-19,3185111170.4554186,393171638.82088953,571498076.9779924,-35973099.74027814,-2568477258.5957236
31,2022-11-20,3199218827.1227713,379188951.17869556,563703241.9260553,-31250770.91969932,-2433419971.542387
31,2022-11-21,2836711424.3472667,588283624.5158727,841668968.1975874,19078403.52023603,214540162.1393806
31,2022-11-22,2091119021.8816662,405331447.71637887,654425420.2380424,-20921905.390643235,-4324244904.694774
31,2022-11-23,2038443721.3865724,411816254.80858886,625161245.4624201,-18428832.79007003,-4548235403.865577
32,2022-11-10,540837.1900543369,137124657.48501557,1061608675.8666995,935079.5360673773,1036.5882648060679
32,2022-11-11,559109.4486396936,121848441.22299516,1017999798.3055483,664245.4494801713,1005.8372607851445
32,2022-11-12,237601.36127002863,91447909.31737396,755632922.0586305,-242292.36604690412,1278.2863677478738
32,2022-11-13,283162.172692236,97758468.48672247,773612826.2302747,-389152.0289075221,862.3915368170673
32,2022-11-14,1249072.7758648228,274963585.6037101,1294725681.8560178,2750475.3178438726,70.13669296277811
32,2022-11-15,1018411.5159504877,174389125.58425015,1162013358.192481,630759.4236336602,-560.0527157699023
32,2022-11-16,837928.1986060644,173713537.5246687,1153250679.1538944,908188.0134910904,-654.1913601629074
32,2022-11-17,719233.4539093573,161513086.17369843,1146584511.4934447,1071200.1247923025,402.11519152282807
32,2022-11-18,659856.5442197741,141112522.41765904,1088786754.502164,540650.70745584,-9.032857655732897
32,2022-11-19,249616.17964545707,105335068.05257076,795945861.2958729,-482485.02864724817,113.79985081109268
32,2022-11-20,215067.5218696976,104700831.0094971,774159763.6826109,-669571.1184947314,-32.9933478372603
32,2022-11-21,1130489.6438231682,272443412.1317795,1258192415.2572877,2352108.9264784427,-201.98824599497752
32,2022-11-22,892071.4566453543,162196356.92591012,1104815390.0543075,-33572.04237833526,-193.77467255255996
32,2022-11-23,744759.4823802302,156310592.13031417,1100668634.0215678,-59587.227721971925,-12.04486944789602
33,2022-11-10,533929852.5959128,44749412.007855445,413698879.7506286,-43140596.09778032,-1461144855.695393
33,2022-11-11,457928365.31330097,21695543.602122784,362471712.4577425,-55089758.53507623,-2284337461.2246575
33,2022-11-12,889604359.3249655,136972695.5442869,416155771.7391356,94902116.36398011,2534058614.684907
33,2022-11-13,916956318.9604127,144056221.72935876,430593770.5502956,4381469.141177565,3004342046.377611
33,2022-11-14,807625988.3856554,148346766.078376,519567239.7216735,-98390977.21673447,1225496504.8342972
33,2022-11-15,624577130.446769,85579417.87049225,466386298.64374685,-289085609.94461316,1948779801.866687
33,2022-11-16,661810410.3186251,103241683.71046138,475378978.26679057,-216457664.07591686,2076458964.8650005
33,2022-11-17,624407541.0816913,83157235.00468844,452595830.18674654,-114171015.36466938,1142276394.4628744
33,2022-11-18,527723181.9438845,44531670.84890741,388456194.83272123,-131827911.13958159,-455437385.5909829
33,2022-11-19,913645572.5148685,143526099.14136326,413596197.4752606,27749704.91637537,4162060947.5837984
33,2022-11-20,897643289.9542346,140662695.91762576,398566265.5211813,-31109166.463648513,4674686725.6084
33,2022-11-21,761733619.7593882,139510642.4842894,466842434.19447297,-95115883.55233644,2536170834.416654
33,2022-11-22,568401259.1681795,70846892.40487278,404684080.7442386,-264816205.52243382,2282894955.974187
33,2022-11-23,605733061.3476266,81442310.21873406,415521239.946914,-200929498.46742517,1308590648.2405944
34,2022-11-10,-1568715018.7677855,190853149.37059242,1641021666.9884908,-5346791.38983522,-1802983532.8511307
34,2022-11-11,-1695589262.912132,125340092.07065111,1489433112.8868484,-8375755.388313077,-2992762905.305923
34,2022-11-12,-1940333297.9188805,171679175.2918942,1317850209.236104,5435011.399369767,-1691391157.9128408
34,2022-11-13,-1958773126.3878608,152838789.15758696,1299377091.7521648,8068088.297023324,-1523471304.5013392
34,2022-11-14,-1602269201.716609,348211702.31676435,1828572641.992992,18218421.86400362,3552683706.1637444
34,2022-11-15,-1805478529.5874424,120715578.45113498,1539623252.6823316,5072897.148895375,-1454976071.6192238
34,2022-11-16,-1839031062.568416,113942379.15178071,1490434665.8777514,1362404.1758637764,-1968067810.7820022
34,2022-11-17,-1942720294.372374,51170408.776571505,1384117321.8095775,2119457.1880743615,-2826074164.6108866
34,2022-11-18,-1962778270.8635454,-13150177.731705617,1211913595.6937826,-5090916.948494352,-2746138825.8860235
34,2022-11-19,-2139430471.7878141,34957955.0938633,1011120436.1991313,3401030.264374573,-315490140.70959044
34,2022-11-20,-2145554379.7457626,11954286.65644769,956964658.1005048,4840436.745340839,324117542.9700856
34,2022-11-21,-1807092575.4156332,193483102.72943956,1447400108.8894145,18654972.536766708,5210537837.342823
34,2022-11-22,-2012538738.8086615,-51194253.573924124,1130076188.7921743,10365487.841703234,-158356986.34213114
34,2022-11-23,-2006588872.7576847,-65048156.26381531,1082216152.632778,8580303.732759358,-695884925.0858145
35,2022-11-10,3257542.0744280964,4383920.660796884,49908942.06762618,117364.32490343312,938155656.5306194
35,2022-11-11,-70973609.21206006,-2720726.3823947646,36198156.744332716,84967.83999780519,983081104.6986697
35,2022-11-12,764453898.9837047,-1673951.724440679,77671541.69107577,200802.424152141,1113999893.6982355
35,2022-11-13,763767463.7397888,-2686714.218124915,78895257.41371,216621.3412744682,1028103468.0646347
35,2022-11-14,155060097.99814177,11295475.660683632,86929730.41893807,314667.59579835966,1315632218.8973117
35,2022-11-15,-48024269.70751454,-2986021.4447859675,54220671.47424374,214561.1829780221,666319862.4718679
35,2022-11-16,-87634632.15764755,-3252252.1372790113,49217244.94869087,207382.2499777593,580645534.2337908
35,2022-11-17,-92445613.47809055,-6424186.975936502,47938592.83584139,189696.41639240296,515203688.8853557
35,2022-11-18,-138878740.36000764,-13738341.480490975,37625607.859562,136309.23661329376,567036484.2305747
35,2022-11-19,705411149.8820846,-13470723.728305317,80297366.4559085,230470.44350322714,711222463.4960669
35,2022-11-20,687861805.0431169,-16273705.03769276,79236402.37191676,231439.50253954387,604208487.8101254
35,2022-11-21,48944032.60277362,-4853176.001825225,82248083.18433747,320004.61967873934,837815157.9598782
35,2022-11-22,-176525844.47542006,-21536657.39341058,44441219.32524561,211447.95606841313,131063719.59615707
35,2022-11-23,-218505110.391406,-23049692.71609839,37006944.42550693,196966.96969113313,4983849.809298158
37,2022-11-10,2309050243.726053,356535639.5816956,2643404860.586167,-8837876169.231455,-1651549142.890961
37,2022-11-11,2070142776.611528,288984607.6459708,2531451488.69887,-9793796414.676867,-1535779897.2306416
37,2022-11-12,3220389038.8508067,352153401.73029655,3028107909.5936403,-8024691313.274339,-2120491437.2915816
37,2022-11-13,3287175429.2083545,341099593.05028856,3070006741.37904,-7744113582.458533,-2209377711.6704655
37,2022-11-14,3887192476.2736883,533056975.47832036,3219105200.593674,-5682715782.985833,256480473.00214314
37,2022-11-15,2458120601.3548727,320142138.03721625,2782598602.85835,-9350898117.259922,-2031744495.8233757
37,2022-11-16,2427146173.44964,342254134.8592639,2773153085.29795,-9559504550.446053,-2183498768.1029596
37,2022-11-17,2212282494.0541205,288988114.47398525,2673499985.135291,-11143207510.820671,-2349352625.0480604
37,2022-11-18,1978698866.833866,236264604.97200686,2519367336.075772,-12357164190.763035,-2306528806.5675836
37,2022-11-19,3098730712.9528804,321489719.910809,2943361876.987738,-10951041192.857647,-3015597777.4455404
37,2022-11-20,3111804337.128138,320092022.48882824,2902575006.3234677,-11004942229.569624,-3291529772.3965225
37,2022-11-21,3664484589.5450716,496920385.26475024,2984766029.576524,-9038798365.350878,-1030563437.9920027
37,2022-11-22,2234136811.330323,252990294.9214509,2522717657.322586,-12422360185.939709,-3473173293.0595713
37,2022-11-23,2271931774.91431,252651702.87229216,2543390405.650464,-12015479446.489874,-3682772346.794981
38,2022-11-10,596586172.0831077,53805404.49440576,289092934.4455409,-321711078.2641826,3433848228.047989
38,2022-11-11,306672373.0437033,17573578.112414792,210589916.44413364,-418252265.7520545,2984229503.333292
38,2022-11-12,937517601.8081324,111742829.54737478,-34024497.321320415,-756165090.2393813,-7004108166.1197605
38,2022-11-13,1091454846.6770678,105942862.91955884,-31072432.397488832,-778472150.6161177,-7179849734.619926
38,2022-11-14,2787180876.1153965,200858211.2390824,661760625.0048623,-222203145.3306104,8471788125.770624
38,2022-11-15,912885384.4524341,46445241.678706884,302356604.9002118,-309293204.26126915,3217053640.377795
38,2022-11-16,670126214.0072587,54432321.49053939,252632394.0041111,-209161210.4124434,2750043241.244032
38,2022-11-17,839544562.2800548,28696466.060406372,279144961.859761,-174112159.81175688,4349744303.230301
38,2022-11-18,730972042.9342244,-1621961.1145944,235935695.66580826,-244520016.91561437,4501428646.121096
38,2022-11-19,1477457274.218082,99623791.299499,20100117.85742688,-620417736.4003761,-4888296990.421822
38,2022-11-20,1643239844.8173637,96475280.63500655,34415456.386428356,-728524128.8574557,-4687774463.75736
38,2022-11-21,3283418101.692837,184739334.10682988,720017694.9558997,-284910767.04865813,11069968630.147152
38,2022-11-22,1354608959.4565544,17006076.635996953,345386033.17619586,-486415903.2418231,5708943647.3730135
38,2022-11-23,1089750007.6520472,14913935.62748091,287189305.6778527,-470921629.0054537,4969185793.9329605
39,2022-11-10,-45752914.562651515,-341268.08985417034,7936757.545739032,8129.538195920701,101882428.90271091
39,2022-11-11,-51062619.334118485,-526679.9160873052,6979218.9944426585,3031.0427399515393,-203084529.81315613
39,2022-11-12,-84363424.93066046,2201007.4562291303,11663110.283566142,-42633.001984988274,-2162174469.8523526
39,2022-11-13,-84232998.03173086,2839190.3642985686,13359430.249114068,-45624.571613676235,-2180951412.105433
39,2022-11-14,-37881385.761166416,5586902.576692817,21539388.67515483,64921.17393422562,995223454.452268
39,2022-11-15,-52975477.20517728,2062653.6059821392,15864672.024782203,16700.17459223691,-489943852.6381413
39,2022-11-16,-56230643.18170383,2473203.0229944214,16063252.69164753,29990.53396676128,-656517569.4284467
39,2022-11-17,-56598574.402072534,2386527.0362296347,16467157.365245443,41186.686140979975,-183433775.34334219
39,2022-11-18,-56756664.30672692,2654067.1799277,15577348.838002007,29806.094713944654,-456504136.3512683
39,2022-11-19,-87786474.15947185,5633180.324433757,19471191.060493413,-26887.58205151224,-2544990305.886636
39,2022-11-20,-88890433.0270581,6341336.142567305,20124395.61286139,-34873.964731253334,-2783541141.914783
39,2022-11-21,-44952129.26901987,9157839.999044552,27633960.756609544,80656.39277184405,229264630.37938118
39,2022-11-22,-60731360.868955344,5887582.052956618,21940336.478530418,41126.52862915534,-1261435472.3978398
39,2022-11-23,-62250517.93232455,6741560.129418492,22600227.836370107,56571.164783482665,-1292415151.7981043
40,2022-11-10,2952327375.5327206,601194873.6415968,1355175257.3767052,-38010668.91582653,11533490.298098564
40,2022-11-11,2877462091.36273,570474748.5758598,1326113888.9262586,-62311531.359290436,-116222172.00299692
40,2022-11-12,5166071651.060517,709801955.2402138,1596701601.7908783,-85003998.06060451,1816866364.577098
40,2022-11-13,5209839405.328756,716948849.1959078,1607690139.5884042,-63525598.90882389,1989723551.896771
40,2022-11-14,3925919660.4616175,814469371.3622324,1548818272.4281964,95138377.64621007,505348856.11993766
40,2022-11-15,3146724883.367382,644383935.4325485,1428266675.9431088,-685817.1801906861,517663998.79846764
40,2022-11-16,3167857591.006029,660025786.8860908,1423654275.1456203,-37473585.58120075,447716710.5801263
40,2022-11-17,3204533070.4901366,653636653.4440495,1431110539.882452,-16617359.4482125,370380962.15516496
40,2022-11-18,3157703015.2998543,623433343.2279544,1404769071.0661879,47212330.262954384,389855716.5694175
40,2022-11-19,5415158210.906129,762724991.5605544,1678547234.7740045,105813828.78873815,2361220698.1521273
40,2022-11-20,5411442357.172373,766778950.9201064,1691834774.4352334,154286091.35059255,2490176641.904531
40,2022-11-21,4114872605.938856,854354405.0627261,1631802164.2775187,273428543.875146,980075906.1308272
40,2022-11-22,3382265674.152392,669412649.7562437,1510015900.8812952,98411085.73719557,1087359193.0509827
40,2022-11-23,3493238457.722647,674167872.7781945,1513832807.2019954,-18171623.685605563,1257086031.2898393
41,2022-11-10,513504947.89266753,61897670.15721591,442406135.0723549,4084668.1445775703,-2658.633802303449
41,2022-11-11,451248264.97686815,48665418.5905363,430378916.5080485,-7930534.66553269,-1269.8786544390427
41,2022-11-12,377673702.29902375,68037579.23802549,360633307.0595987,71026089.59856151,2180.5136685926673
41,2022-11-13,392552272.5616554,68058733.10954319,365123584.435627,79160437.9765268,5024.784667800843
41,2022-11-14,853944122.7687538,124805452.84746104,530351999.1172981,23844973.596152417,9000.173118306378
41,2022-11-15,463953695.88771975,64392718.94676141,456687632.6744651,24836229.724330153,3202.303922210131
41,2022-11-16,424268937.5989593,69110830.61497709,449462366.14069164,25309047.30373486,2604.1616999292314
41,2022-11-17,439417732.170967,60910685.4725333,454536192.69198245,20924215.786851726,1069.3005073575985
41,2022-11-18,433089846.5039251,50246777.56735083,447915190.39225197,14313273.564518519,142.07047238728023
41,2022-11-19,428867765.5409163,71642509.08197035,389688389.9442415,95447506.9993771,728.6100946083461
41,2022-11-20,491272530.2826673,71479795.76704092,404218992.37126154,98149047.1614552,1081.567448757191
41,2022-11-21,967163245.7259796,125029427.66025963,572880011.8872873,30642289.956157472,4010.7858288669295
41,2022-11-22,573621751.6631472,60147432.71893923,497207814.15259546,19093871.665292293,-916.4293184069084
41,2022-11-23,531520281.29502445,62567195.89452295,487625484.5593547,13856589.279372182,663.5696378356386
42,2022-11-10,450146571.7791436,-49123161.975704566,98103242.36194056,3538902.030957549,3057688398.1497555
42,2022-11-11,183163075.1569581,-114042564.74403977,67900990.66732684,1993086.51647277,2857641074.5884037
42,2022-11-12,696543022.5951213,1426610.781888619,134878172.38740638,226770.90705510043,-7971431400.977431
42,2022-11-13,702829104.8145932,-11981669.38791509,134866599.54059756,-547028.5534939598,-4417636321.747523
42,2022-11-14,1725354298.9185367,310411520.81263876,231275165.83580977,11287190.190166164,25796490896.033157
42,2022-11-15,334343515.95260286,-73599920.01672587,91315736.87021527,1221424.7044560872,11725078299.949791
42,2022-11-16,365794582.315467,-59289406.130079724,90769405.5186693,2582079.276785793,10310353118.876633
42,2022-11-17,390242913.2389939,-115631555.49369809,86278823.23473328,3033480.3577864803,12882382646.461397
42,2022-11-18,193907504.0082724,-165920185.9558925,61802085.2418305,1275442.3448597733,13795120894.451584
42,2022-11-19,711956604.2210671,-34201019.72132536,130207146.96736611,-456130.0359283909,3120745344.6590424
42,2022-11-20,701588495.1143519,-39650950.10013454,130183603.73164956,-872152.603596665,6239996276.014517
42,2022-11-21,1726982515.1294985,273024181.3861889,227558140.3522476,11276956.1610833,36277074472.74869
42,2022-11-22,373271475.70843875,-134016003.25604868,91440351.67395318,1090610.1644481728,22715271864.67215
42,2022-11-23,466039316.79577255,-138025150.559902,98972574.14372763,1939467.8815838574,21906095946.075325
43,2022-11-10,799895569.0542741,65749175.75620454,332534602.942745,-10494894.831999484,324961022.3356791
43,2022-11-11,706289909.6113405,50285030.947627,296171631.0637131,-12783557.865739482,442367164.3639202
43,2022-11-12,883278912.7436619,51051178.25077547,171709750.88583916,-4430313.179905677,668122870.0677955
43,2022-11-13,894327901.1698871,48066230.95415304,169040784.43369323,-5463157.555418786,617467623.3734206
43,2022-11-14,1406463735.619196,105396251.20386282,469188468.93582845,-607121.7637220621,3061485995.686547
43,2022-11-15,860973369.4795547,55414156.77827789,342147696.0264165,-14747567.52329139,995811306.4021971
43,2022-11-16,828501061.2541797,59209016.27249577,335710328.5429212,-14312995.566423919,1558121020.38785
43,2022-11-17,852842486.8698229,49965823.02241999,336827393.11359906,-14252588.427628847,1645454510.4593225
43,2022-11-18,779756304.167334,35304888.86055076,307644869.8446599,-16356656.09751649,1545875637.8037124
43,2022-11-19,968247445.4694177,37406847.031133905,190162441.42357624,-9705379.745111445,1613486136.4021604
43,2022-11-20,975414448.2660311,34932293.30500914,191398203.8255477,-10578771.549778996,1523388765.1097798
43,2022-11-21,1465054079.2952642,90430450.55632359,488759139.4158945,-2572111.5039297547,3959148434.2233477
43,2022-11-22,885031254.8446357,36847561.85610492,352549464.20989895,-12663207.42459827,1763888172.1715496
43,2022-11-23,821533342.9310039,38092854.59418794,336325772.65197027,-10211088.844665984,2003320978.7570913
45,2022-11-10,1883507118.8163836,430787520.7037775,712216155.7777524,-205900013.3802863,-1053249523.6267076
45,2022-11-11,1857791670.7902317,417837768.5423988,706547634.9617138,-232102186.4081551,-1368138851.3962088
45,2022-11-12,1824219091.7894607,385618725.0454112,595964379.0861552,26055835.489174336,1056603384.5113872
45,2022-11-13,1860604735.8941002,386926483.00799096,610173560.8765223,146692090.22050473,1370420501.9743965
45,2022-11-14,2311125562.038931,586572360.6233937,812314744.4162042,99524102.19241054,79938313.7338407
45,2022-11-15,2062769751.4696896,470759037.3974859,778484270.5763907,123691809.54898116,-585462299.9711509
45,2022-11-16,2068955877.770076,482278290.10024726,779807784.1177969,81560107.36281396,-1156918202.3001287
45,2022-11-17,2054454017.6923733,479202642.9569284,775629945.2070396,-4716906.1627934575,-1652656557.867904
45,2022-11-18,2002253511.8412838,455680652.6958257,761000447.2074467,-114615512.39847955,-1898698980.8538828
45,2022-11-19,1945621512.7459445,413911624.6849352,638089009.6462239,72930613.0492679,530107359.8584428
45,2022-11-20,1958126947.967133,408484597.0378327,638531556.5821843,124517593.55222985,742333722.2749488
45,2022-11-21,2377818168.095364,601932873.8195344,827561592.8562771,2666612.8640247285,-646904397.1441832
45,2022-11-22,2096191350.7454944,478863186.16300464,784263099.3904337,-33246466.810573697,-1243759797.950645
45,2022-11-23,2081817891.4282107,484557267.0891136,782568543.6544329,-86814842.63535812,-1533489044.8537407
46,2022-11-10,853945889.8510509,195498680.27750373,343749055.6750302,-6969283.908166515,-4434908.676631689
46,2022-11-11,783092181.6642969,195110364.21926695,323934558.2132331,-6172433.127891334,-179685591.33708495
46,2022-11-12,2073953669.8005443,233681232.1428909,145572146.91093934,708054.529520655,-1487492742.987274
46,2022-11-13,2096452715.6995504,235008545.3541657,150867292.74737793,1747752.2641857807,-1554906685.0314531
46,2022-11-14,1298758560.7148511,307681497.34056836,445882836.074976,10257744.887420595,1293177816.999406
46,2022-11-15,883211096.2088356,219186155.60744697,360627348.8146398,-5710123.685478667,-355702607.83689404
46,2022-11-16,842215167.26196,195498826.5832414,340825270.5106998,-8712371.590510905,-486068515.69241405
46,2022-11-17,825177420.5259595,187362411.9810458,334624492.82320946,-9732267.060906786,-505733709.07682
46,2022-11-18,780461134.5618193,177213755.3004681,314001014.2030977,-8083902.193889169,-715813136.3831273
46,2022-11-19,2088633900.5769944,208952622.5946908,138238271.96362063,-4069455.8380228765,-1962610274.1837273
46,2022-11-20,2111896753.7474077,209360088.16985306,148096406.73094004,-5434664.015486166,-1927492540.756593
46,2022-11-21,1301123336.4574585,286755592.7417789,446272325.2572857,4160636.94209597,1029129179.064091
46,2022-11-22,870225311.7976525,205357800.5874641,360711429.1304167,-7868331.478447979,-505379523.3922038
46,2022-11-23,821336488.10292,187260571.05110997,337690576.36079645,-7456005.869252779,-502984271.64302605
47,2022-11-10,9989767.328604989,8236326.717884587,22547925.479749925,23879194.7368545,567130761.2985231
47,2022-11-11,9872810.259281056,7386093.316270318,21869912.563943908,28977823.766780093,628827682.9454731
47,2022-11-12,6999463.6171473,7950965.620245514,19567325.44448905,37157634.25286748,-262184334.5589857
47,2022-11-13,7771971.319369826,8362183.768623881,20242927.78071496,37657563.645311266,-115830498.09080994
47,2022-11-14,15127167.614145296,10611978.35110504,24795317.425713614,19592413.72979471,2200340810.687088
47,2022-11-15,12846547.605654143,9166924.586072404,24252429.57381051,10702909.948161636,1287303901.628027
47,2022-11-16,13803041.444586022,9259053.873299213,24648160.939002573,13953253.178766388,1377924457.6306844
47,2022-11-17,14121784.38332599,8463362.487640597,24713884.2172858,36746528.246195525,1183783360.693277
47,2022-11-18,13675449.919619331,7429702.892122611,24064922.481448505,46982444.89614195,825391761.6483359
47,2022-11-19,9715222.17136247,7685991.058642175,21517899.52805107,47853919.11876565,-574477316.732129
47,2022-11-20,8921220.654291173,7546865.640913482,21534157.525887378,36171415.20019128,-911425034.035182
47,2022-11-21,14836973.305608772,9089061.726875154,25243996.747306813,11836630.83722068,1037267615.3728936
47,2022-11-22,11772186.250573471,7058872.841643287,24108474.061340943,7107454.742651045,-83839969.47580028
47,2022-11-23,12700947.330134757,6951084.28754024,24432608.97959569,19939892.810308773,-42166973.45228827
48,2022-11-10,3982345866.1214714,198572757.89146963,1824354242.4259076,-1168107317.4138982,-919292508.2094585
48,2022-11-11,1253028855.1491756,8120850.429641545,1441327617.0209067,-2553221726.221204,-2621969195.3813934
48,2022-11-12,20175174165.20871,274454734.5299411,373074265.46972275,-4002605343.6375747,-9771597829.491787
48,2022-11-13,21285476805.151146,228309720.0527386,429711771.73678875,-4869206291.27216,-9439030538.72237
48,2022-11-14,17804889361.043903,925094543.2542942,3074824912.2654295,-4131819820.1171885,4132173033.569661
48,2022-11-15,4797220295.220299,116595979.04357916,1952960805.6458807,-5134264025.689493,-1237600632.5850358
48,2022-11-16,2722118436.713936,166054157.6764182,1674139915.1883183,-5138702147.939561,-2232198411.0659475
48,2022-11-17,3190078355.1424894,7281661.60893476,1655860277.7556953,-4925103083.451404,-1247661177.8429089
48,2022-11-18,2252867294.890604,-159842728.12050045,1424877748.9278438,-5305642941.214875,-1894818976.1771133
48,2022-11-19,22825899658.017952,136325819.93852994,501943564.085428,-5849665325.726126,-8882999359.470636
48,2022-11-20,24632494962.07023,104794924.03041229,614887105.0785968,-6021708748.096026,-9124796942.6629
48,2022-11-21,20843836154.106987,776536522.6655929,3211296845.910666,-4754301266.57454,3788218150.4466863
48,2022-11-22,7173482191.39228,-89312252.34425026,2005934080.9642954,-5292033227.219007,-1744770976.9768276
48,2022-11-23,4734799730.345505,-86000807.59656388,1705779424.815062,-4858427863.599877,-2357495946.8931446
49,2022-11-10,2054821171.3210232,358032668.1391346,1627691583.0578408,27076037.846675627,-710110384.9624296
49,2022-11-11,1971023352.9899893,308531567.50214905,1564258086.449623,-55273331.31345524,-438428442.14702415
49,2022-11-12,2864097601.5897145,547230914.1801431,2188619861.166714,640256.9384648502,3989417705.864092
49,2022-11-13,2897330669.1420536,545772673.3269266,2213934158.2507586,26112661.47135844,4537123702.352237
49,2022-11-14,2933906380.0249615,663289350.3167032,1989933423.7297468,130599452.38142985,3778164985.2990923
49,2022-11-15,2259038515.1615553,395742764.93767095,1806350141.4530146,120451893.6540969,547634639.2460675
49,2022-11-16,2324661237.219676,426404935.71536094,1838564862.9867942,113066909.21416792,108899439.19052339
49,2022-11-17,2311500186.5277977,399128558.8767698,1839130561.7534719,49328369.732949816,396708667.082298
49,2022-11-18,2272732681.475519,348292085.4936589,1747720145.1064456,-44666297.813519016,1530278032.866356
49,2022-11-19,3203139207.135653,587851067.1881541,2337828819.009321,11003600.255291007,6736882975.114749
49,2022-11-20,3258690925.9772577,585370721.994555,2332381330.4332786,20222366.70062989,7703226455.042947
49,2022-11-21,3291049446.9974384,691246571.700313,2079450995.7133007,74705689.85141815,6965650023.552802
49,2022-11-22,2591295876.284953,401856587.7022977,1868130014.8694901,-2693109.55423072,3565231510.734953
49,2022-11-23,2639121244.301063,414543091.8645432,1883499822.3764944,-52864645.25682027,3006351558.5447803
50,2022-11-10,-5761447103.483139,371192480.9882064,3382972037.3013287,-4789328591.588367,4289936675.2659826
50,2022-11-11,-7011655090.220964,231235666.50866157,2976096922.227769,-4506085659.178198,540999575.4079571
50,2022-11-12,-15802196055.692297,392126355.7780168,1500660670.2142296,-12604921317.13522,-20675840221.127037
50,2022-11-13,-15396686578.480293,355925960.6055011,1548063048.4009576,-12448827599.89825,-18526708583.65577
